0.0;20.0;0.0;20.0;20.0;20.0
1.0;12.698351825707018;12.950525999747137;13.899853951882069;19.023296428043018;20.731585710089643
2.0;13.464862256713165;13.672189011166646;14.405395542612707;18.234062112174325;21.390671593052055
3.0;14.055887918636552;14.212890472213253;14.7681125158233;17.67118101298474;21.9945271568424
4.0;14.5046197786403;14.62437059183389;15.048589340432484;17.274665222626894;22.554035011681076
5.0;14.848849781907129;14.941350331538816;15.269794401261079;17.00143519210166;23.07512518108244
6.0;15.116750081712011;15.18937888625574;15.448016772839361;16.819660443299025;23.560215318725227
7.0;15.32907763739999;15.387266228512978;15.59520994376381;16.705756342225826;24.009389185645265
8.0;15.501101653476494;15.54884220332444;15.72013488947374;16.642208365092536;24.421384938958067
9.0;15.64403376271859;15.684253843068154;15.82918917825584;16.615974377781193;24.79441969736488
10.0;15.766083639074095;15.800923011628855;15.927019883298547;16.617313594531538;25.12686304348736
11.0;15.873239268061049;15.904254621503338;16.01697828905773;16.63892962274655;25.41776502792281
12.0;15.969844627288552;15.998161351892522;16.10145827080108;16.67534473973041;25.667240767882358
13.0;16.059028498822645;16.08545351957599;16.182149145876288;16.72244367281371;25.876713549425972
14.0;16.143023738604782;16.168129692055604;16.26022543238144;16.777141158834144;26.049020576749527
15.0;16.223405973013335;16.247594239376948;16.33648994663454;16.837139130412872;26.188388257307405
16.0;16.301272638555663;16.324820714630448;16.411482000551285;16.900748391019718;26.300290544378562
17.0;16.37737750058527;16.40047473157504;16.485559202302763;16.966756574543698;26.391204892756857
18.0;16.45223258136995;16.475007081124218;16.558959429086066;17.03432741747592;26.46828833687303
19.0;16.52618460050574;16.54872349724908;16.63184694900389;17.102922803060824;26.5389974255217
20.0;16.599472272772406;16.621836791354106;16.70434621832316;17.17223984855954;26.61067870439421
21.0;16.672268700596355;16.69450517885718;16.776565732959952;17.24215804205654;26.69015789634157
22.0;16.744711870715697;16.766859541017926;16.84861374833367;17.312693540922076;26.783355608193972
23.0;16.816925640628583;16.839021801272224;16.92060733037539;17.383958480696148;26.894952647078433
24.0;16.88903306318186;16.91111613384995;16.99267600520896;17.45612433211968;27.028130194026158
25.0;16.96116382272307;16.983274704220644;17.064961453097318;17.529389487281787;27.184397604972933
26.0;17.03345499580477;17.055637060947394;17.137612038098748;17.6039482805354;27.363525138158717
27.0;17.106051320665493;17.128349426379792;17.210778669774125;17.67996909157567;27.56357773320164
28.0;17.179099440401583;17.201558198960793;17.28460570916584;17.75757239033559;27.781055960567592
29.0;17.252741739248073;17.275403354873227;17.359222962603642;17.83681627837093;28.011131776792617
30.0;17.327108935730966;17.350010880089084;17.434737614813997;17.91768715594123;28.247965572570763
31.0;17.402312548952327;17.425485296591308;17.51122713986983;18.000096102031378;28.48508388452046
32.0;17.478437946871665;17.501902998646532;17.588733790036382;18.08388106434295;28.715797729700018
33.0;17.555538487428198;17.57930683621519;17.667260906736715;18.168813875753635;28.93363126280558
34.0;17.63363153834609;17.657702721173408;17.746771750639137;18.254612324299607;29.132734619191094
35.0;17.712696394642084;17.737058213123582;17.827190590705165;18.34095579672773;29.308261175502377
36.0;17.792674529682678;17.81730347508007;17.908406267662016;18.42750368055208;29.456678943469385
37.0;17.87347209853964;17.898334467666896;17.990277918487017;18.51391520005852;29.57600020958412
38.0;17.95496464509035;17.980018289527788;18.072642608424335;18.599869535056133;29.665914818119287
39.0;18.037003929743367;18.06220053865421;18.155324592783096;18.68508509794524;29.727815565514675
40.0;18.11942561861891;18.144713378837885;18.23814469401267;18.769335461470106;29.764722516316347
41.0;18.202058711924483;18.227385210945435;18.320930770136172;18.852463267118587;29.781101310638384
42.0;18.284735073439744;18.31005024941681;18.40352736128475;18.934389178270553;29.782592876755388
43.0;18.367298931463726;18.39255789213194;18.485804474795355;19.01511625369757;29.77566874004113
44.0;18.449615568520567;18.474781103349656;18.56766474058225;19.09472914844837;29.76723616412259
45.0;18.531578903892882;18.556623531671303;18.649048732211956;19.17338837332771;29.76421100935339
46.0;18.61311714052871;18.638024570110268;18.729937798748512;19.251319848360627;29.773097458897816
47.0;18.694196498156668;18.718962407031142;18.810354556424556;19.32880045736902;29.79958646927993
48.0;18.77482256922156;18.79945465073756;18.89036079772189;19.406140411416384;29.848206220011914
49.0;18.855039262444677;18.87955654058326;18.970053009330353;19.483663624738355;29.922045717135774
50.0;18.934925399878892;18.9593568497217;19.04955574757043;19.561687158649754;30.02256594317093
51.0;19.014589231596247;19.03897179795867;19.129013387097007;19.640501341428195;30.149514189214635
52.0;19.094161107906938;19.118537235909447;19.208580585866788;19.720351327119058;30.30094239652857
53.0;19.173784835991274;19.198199672061545;19.28841217918781;19.8014215797931;30.47333154012394
54.0;19.253608235463336;19.278106669004572;19.368653105206437;19.883824196194297;30.661813861722
55.0;19.33377345884187;19.358397191875092;19.449428940660702;19.967591648096764;30.860478462633708
56.0;19.414407721857806;19.439192541355123;19.530837701043072;20.05267453647241;31.062740782595085
57.0;19.495614990347168;19.52058842526205;19.61294340969079;20.13894462034087;31.26175643796701
58.0;19.577469062007346;19.602648552501613;19.695771663621272;20.226202347158846;31.45084852984925
59.0;19.660008707163673;19.68540041257312;19.779307821279865;20.31418924380067;31.623922906557908
60.0;19.743234841595395;19.768833156150833;19.863497527654737;20.40260375164263;31.775851590418554
61.0;19.82711018325495;19.852897991574306;19.94824984540827;20.49111988821369;31.902793398977867
62.0;19.911561268252797;19.937510921025254;20.033442627441893;20.57940732507415;32.00243385726451
63.0;19.99648273964052;20.022557688831785;20.1189298558796;20.667151770798178;32.07413053518986
64.0;20.081743626482822;20.107900621579752;20.20455048211665;20.75407441965573;32.11895549771771
65.0;20.16719524912763;20.19338695317533;20.29013822127817;20.839949149034695;32.139629589892444
66.0;20.252680233712443;20.2788580997892;20.375531684268882;20.924616473006335;32.140354762869705
67.0;20.338042081707425;20.364159306793983;20.460584214227474;21.007993335345724;32.12655385481058
68.0;20.42313470776273;20.449149085245903;20.545172839346385;21.09007822573073;32.104535319329386
69.0;20.507831312957943;20.53370780128426;20.629205722724354;21.170951140811194;32.08110224435745
70.0;20.592032141333732;20.61774498770463;20.712627743461166;21.25076846550646;32.06312765866431
71.0;20.675670454742498;20.701204751137404;20.79542374533988;21.32975329739777;32.05713268981961
72.0;20.758716580996914;20.784069144087603;20.877619368213924;21.408181413590743;32.068878721358374
73.0;20.841179572336532;20.866359098357957;20.959279285416162;21.486364040693843;32.103011347763534
74.0;20.923106529130724;20.948133013719215;21.040503086477436;21.564628479852054;32.16277221908153
75.0;21.00457954101475;21.029482998871618;21.121418965929614;21.64329768795047;32.24979829774871
76.0;21.085710467458576;21.110529031531797;21.202175647295675;21.722670135234196;32.36402060016922
77.0;21.16663387316853;21.19141139103001;21.282933038490974;21.803001202552505;32.50366927459689
78.0;21.247498556200345;21.272281833077926;21.36385218860511;21.884487222294098;32.66538387955296
79.0;21.328458197885404;21.35329405737965;21.445085189299142;21.967253242897073;32.84442325873054
80.0;21.409661722219976;21.434594069162767;21.52676564357918;22.05134522586569;33.03496105081971
81.0;21.49124393014637;21.516310991468075;21.60900023857772;22.136727005474537;33.230446711351036
82.0;21.573317070547326;21.598549000927324;21.691862119311118;22.223282783424057;33.42401664212789
83.0;21.655963721486174;21.68138070299021;21.775386164459743;22.310823999669967;33.608920005074104
84.0;21.739231664471642;21.76484263082125;21.859566846584382;22.39910115991339;33.77893689554708
85.0;21.82313081796914;21.848932881527613;21.94435849665388;22.48781934945515;33.92876811190522
86.0;21.907632555737557;21.933611168364198;22.029678073943607;22.576656478323596;34.0543638368203
87.0;21.992671428432825;22.01880126963265;22.11541027921298;22.665283294212436;34.15317606427926
88.0;22.078149183877418;22.104395718189203;22.201414675837587;22.753383810976114;34.22431687514568
89.0;22.163940817507946;22.190262428375124;22.287534372761293;22.840674950857977;34.268614528454
90.0;22.249902302543106;22.276252864512966;22.373605740231003;22.92692411657286;34.288561967499604
91.0;22.335879500474697;22.362211236480924;22.459468543676042;23.01196363490661;34.288162083130125
92.0;22.42171770409924;22.447984142001562;22.54497586772517;23.09570115021385;34.27267893929754
93.0;22.50727120167508;22.533430051699742;22.630003193745377;23.178125301747013;34.24831038670441
94.0;22.59241233171617;22.618428110521126;22.714456171619638;23.25930661272986;34.2218054660369
95.0;22.677039400781762;22.702885621454676;22.798276416001997;23.33939280704522;34.20003959293788
96.0;22.76108294014022;22.78674375377234;22.88144512080614;23.418599840205086;34.18959256440421
97.0;22.844509967760132;22.869981136560504;22.963984138553222;23.497198237623248;34.19633682304016
98.0;22.927326044899313;22.952615198571227;23.045954651654952;23.57549640770879;34.22507358799689
99.0;23.009574903171956;23.034701056898253;23.127453339482923;23.653821429724285;34.279234167198695
